id,indra_time,browser_latency,reading_time,attention_esense,meditation_esense,signal_quality,createdAt,updatedAt,label,raw_len,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_q05,raw_q95,raw_abs_mean,raw_clip_ratio,bp_delta,bp_theta,bp_low_alpha,bp_high_alpha,bp_low_beta,bp_high_beta,bp_low_gamma,bp_mid_gamma,split
5,2015-05-09 23:32:41.988,1023,2015-05-09 16:32:41.131,64,40,0,2015-05-09 23:32:40.166,2015-05-09 23:32:40.166+00,blink,512.0,34.97265625,50.98815765517848,-134.0,224.0,32.0,-39.45,119.0,47.3671875,0.0,82129.0,135016.0,2448.0,23923.0,18446.0,16099.0,21190.0,8615.0,test
1,2015-05-09 23:32:42.040,13405,2015-05-09 16:32:28.929,44,50,0,2015-05-09 23:32:15.579,2015-05-09 23:32:15.579+00,blink,512.0,39.966796875,134.4551391521629,-344.0,424.0,51.5,-228.6,287.1499999999999,101.423828125,0.0,39996.0,52506.0,12628.0,10462.0,11569.0,9624.0,1514.0,1875.0,val
7,2015-05-09 23:32:42.082,15,2015-05-09 16:32:42.069,50,48,0,2015-05-09 23:32:42.118,2015-05-09 23:32:42.118+00,blink,512.0,39.6328125,107.4475977725414,-279.0,498.0,53.0,-185.8,115.79999999999995,80.72265625,0.0,447277.0,30244.0,5636.0,9053.0,11879.0,7447.0,4935.0,3281.0,train
14,2015-05-09 23:32:42.281,722,2015-05-09 16:32:41.712,11,69,0,2015-05-09 23:32:41.052,2015-05-09 23:32:41.052+00,blink,512.0,56.056640625,63.14608802186086,-88.0,261.0,56.0,-41.0,171.0,67.537109375,0.0,694288.0,59017.0,79410.0,29267.0,29224.0,13609.0,8128.0,10319.0,train
4,2015-05-09 23:32:42.284,7704,2015-05-09 19:32:34.611,34,26,0,2015-05-09 23:32:26.980,2015-05-09 23:32:26.98+00,blink,512.0,34.068359375,228.2650794555988,-690.0,723.0,53.5,-515.7,413.29999999999984,152.517578125,0.0,717514.0,484209.0,100698.0,39652.0,23642.0,27035.0,14932.0,8256.0,test
12,2015-05-09 23:32:42.354,1504,2015-05-09 16:32:41.061,38,63,0,2015-05-09 23:32:39.618,2015-05-09 23:32:39.618+00,blink,512.0,20.7890625,95.30540156712574,-250.0,381.0,23.0,-169.85,196.0,63.890625,0.0,65315.0,14433.0,40945.0,4096.0,6912.0,11921.0,7470.0,8007.0,test
13,2015-05-09 23:32:42.477,-278,2015-05-09 16:32:42.818,51,64,0,2015-05-09 23:32:43.174,2015-05-09 23:32:43.174+00,blink,512.0,51.93359375,65.40017653041895,-163.0,226.0,51.0,-58.35,166.45,66.76171875,0.0,688574.0,326637.0,92972.0,55015.0,29525.0,54428.0,26256.0,26284.0,train
15,2015-05-09 23:32:42.506,9861,2015-05-09 16:32:32.737,48,48,0,2015-05-09 23:32:23.533,2015-05-09 23:32:23.533+00,blink,512.0,72.25390625,145.0792953452222,-38.0,832.0,40.0,-9.45,246.59999999999923,75.109375,0.0,206371.0,20014.0,6448.0,7032.0,6142.0,2127.0,1347.0,579.0,train
2,2015-05-09 23:32:42.509,265,2015-05-09 16:32:42.447,56,78,0,2015-05-09 23:32:42.485,2015-05-09 23:32:42.485+00,blink,512.0,90.375,233.98423257508188,-378.0,820.0,85.5,-293.0,549.45,191.5390625,0.0,55333.0,73455.0,29246.0,20008.0,4163.0,20325.0,8081.0,8433.0,val
8,2015-05-09 23:32:42.571,-39,2015-05-09 16:32:42.789,80,83,0,2015-05-09 23:32:42.893,2015-05-09 23:32:42.893+00,blink,512.0,42.712890625,48.509156572051296,-101.0,216.0,41.0,-31.35,117.45,51.404296875,0.0,9416.0,13022.0,18955.0,15597.0,8903.0,20473.0,5763.0,7271.0,train
6,2015-05-09 23:32:42.700,"-1,560",2015-05-09 16:32:44.266,51,17,0,2015-05-09 23:32:45.885,2015-05-09 23:32:45.885+00,blink,512.0,32.28125,268.0445155280882,-755.0,938.0,59.0,-621.15,452.3499999999995,167.4296875,0.0,105661.0,17312.0,3986.0,1605.0,545.0,1942.0,741.0,284.0,train
10,2015-05-09 23:32:42.730,-15,2015-05-09 16:32:42.872,40,35,0,2015-05-09 23:32:42.956,2015-05-09 23:32:42.956+00,blink,512.0,31.916015625,78.60253291720157,-163.0,332.0,22.0,-82.0,217.0,57.642578125,0.0,1160782.0,1020173.0,31044.0,36866.0,15984.0,19809.0,13209.0,12595.0,train
9,2015-05-09 23:32:42.804,10528,2015-05-09 16:32:32.334,27,47,0,2015-05-09 23:32:21.932,2015-05-09 23:32:21.932+00,blink,512.0,67.275390625,131.40111962281244,-122.0,692.0,41.0,-63.35,405.4999999999999,86.126953125,0.0,229384.0,41328.0,17842.0,5952.0,8692.0,8964.0,8112.0,10165.0,train
11,2015-05-09 23:32:42.822,-167,2015-05-09 16:32:43.184,50,61,0,2015-05-09 23:32:43.408,2015-05-09 23:32:43.408+00,blink,512.0,38.982421875,159.81999665759764,-381.0,646.0,40.0,-274.85,365.1499999999999,101.642578125,0.0,155448.0,19208.0,12647.0,18112.0,11497.0,10409.0,14122.0,5966.0,val
3,2015-05-09 23:32:42.833,14852,2015-05-09 16:32:27.997,38,57,0,2015-05-09 23:32:13.303,2015-05-09 23:32:13.303+00,blink,512.0,63.29296875,73.66496759356868,-45.0,390.0,51.0,-19.45,217.9,67.453125,0.0,133159.0,32704.0,15463.0,12183.0,11351.0,11757.0,1805.0,3523.0,test
5,2015-05-09 23:32:42.898,1025,2015-05-09 16:32:42.102,74,38,0,2015-05-09 23:32:41.137,2015-05-09 23:32:41.137+00,blink,512.0,39.994140625,53.48778669044668,-86.0,256.0,38.0,-40.45,134.34999999999997,52.626953125,0.0,41674.0,77462.0,13388.0,21247.0,10243.0,23125.0,21422.0,13700.0,test
7,2015-05-09 23:32:42.987,15,2015-05-09 16:32:43.051,44,51,0,2015-05-09 23:32:43.101,2015-05-09 23:32:43.101+00,blink,512.0,46.23828125,22.341146250716378,-4.0,108.0,45.0,10.0,84.44999999999999,46.25390625,0.0,248017.0,20036.0,3472.0,1122.0,2505.0,1530.0,225.0,684.0,train
14,2015-05-09 23:32:43.185,722,2015-05-09 16:32:42.708,23,69,0,2015-05-09 23:32:42.048,2015-05-09 23:32:42.048+00,blink,512.0,51.88671875,42.485278463350085,-115.0,166.0,53.0,-18.0,119.45,57.0390625,0.0,225913.0,78488.0,16406.0,19489.0,16801.0,25100.0,18812.0,8847.0,train
4,2015-05-09 23:32:43.195,7704,2015-05-09 19:32:35.621,34,34,0,2015-05-09 23:32:27.987,2015-05-09 23:32:27.987+00,blink,512.0,82.8515625,181.17486976691492,-557.0,721.0,76.0,-237.04999999999995,407.35,134.05078125,0.0,657314.0,124786.0,15737.0,13127.0,8655.0,10175.0,9157.0,3935.0,test
1,2015-05-09 23:32:43.252,13405,2015-05-09 16:32:29.938,57,37,0,2015-05-09 23:32:16.589,2015-05-09 23:32:16.589+00,blink,512.0,55.447265625,36.80689091849097,-43.0,172.0,57.0,-8.45,114.0,57.857421875,0.0,548408.0,125091.0,4339.0,16473.0,30571.0,24926.0,2180.0,2074.0,val
13,2015-05-09 23:32:43.389,-278,2015-05-09 16:32:43.818,53,43,0,2015-05-09 23:32:44.176,2015-05-09 23:32:44.176+00,blink,512.0,41.21875,63.17973338767346,-149.0,235.0,42.5,-65.45,140.45,61.37109375,0.0,1696997.0,261765.0,19687.0,9766.0,31743.0,19445.0,91752.0,15367.0,train
2,2015-05-09 23:32:43.418,265,2015-05-09 16:32:43.430,43,78,0,2015-05-09 23:32:43.466,2015-05-09 23:32:43.466+00,blink,512.0,-3.171875,312.8020692410528,-665.0,805.0,62.5,-516.45,615.05,247.01953125,0.0,607110.0,56843.0,43457.0,16434.0,9460.0,6746.0,4149.0,2279.0,val
15,2015-05-09 23:32:43.421,9861,2015-05-09 16:32:33.707,41,50,0,2015-05-09 23:32:24.500,2015-05-09 23:32:24.5+00,blink,512.0,2.94921875,170.61985271361198,-514.0,633.0,36.0,-393.1,210.84999999999985,114.43359375,0.0,87094.0,92486.0,5262.0,17625.0,9119.0,5640.0,1513.0,988.0,train
8,2015-05-09 23:32:43.481,-39,2015-05-09 16:32:43.755,90,90,0,2015-05-09 23:32:43.859,2015-05-09 23:32:43.859+00,blink,512.0,46.412109375,36.53594240933217,-52.0,149.0,44.0,-10.0,112.0,49.240234375,0.0,116550.0,7062.0,10241.0,2245.0,4162.0,6597.0,1435.0,4858.0,train
12,2015-05-09 23:32:43.560,1504,2015-05-09 16:32:42.051,48,64,0,2015-05-09 23:32:40.607,2015-05-09 23:32:40.607+00,blink,512.0,29.076171875,43.66357600701595,-114.0,198.0,27.0,-39.0,114.45,39.751953125,0.0,172266.0,118854.0,12428.0,7900.0,4298.0,13390.0,11302.0,5449.0,test
6,2015-05-09 23:32:43.601,"-1,560",2015-05-09 16:32:45.236,41,11,0,2015-05-09 23:32:46.852,2015-05-09 23:32:46.852+00,blink,512.0,31.953125,275.0927289505929,-726.0,1074.0,40.5,-612.35,490.45,159.8203125,0.0,365700.0,618809.0,4846.0,87837.0,46864.0,23197.0,10024.0,4294.0,train
10,2015-05-09 23:32:43.641,-15,2015-05-09 16:32:43.844,29,38,0,2015-05-09 23:32:43.928,2015-05-09 23:32:43.928+00,blink,512.0,13.685546875,68.11061162628903,-553.0,138.0,24.0,-85.14999999999999,92.0,47.103515625,0.0,808737.0,168648.0,25983.0,30629.0,16535.0,21522.0,13997.0,7552.0,train
11,2015-05-09 23:32:43.722,-167,2015-05-09 16:32:44.172,38,57,0,2015-05-09 23:32:44.400,2015-05-09 23:32:44.4+00,blink,512.0,58.84765625,140.38450349889703,-323.0,581.0,69.0,-221.45,361.8499999999999,111.3359375,0.0,1249053.0,356741.0,74245.0,36203.0,36532.0,8042.0,6180.0,8903.0,val
9,2015-05-09 23:32:43.725,10528,2015-05-09 16:32:33.329,34,48,0,2015-05-09 23:32:23.097,2015-05-09 23:32:23.097+00,blink,512.0,1.060546875,144.17413735115923,-547.0,262.0,37.5,-348.35,155.45,100.529296875,0.0,1271990.0,327063.0,46064.0,34719.0,18090.0,32850.0,32696.0,29204.0,train
15,2015-05-09 23:32:43.731,9268,2015-05-09 16:32:34.721,40,53,0,2015-05-09 23:32:25.514,2015-05-09 23:32:25.514+00,blink,512.0,23.919921875,45.36487741765535,-109.0,149.0,28.0,-59.45,92.45,41.787109375,0.0,283412.0,18147.0,4559.0,3939.0,3131.0,1188.0,919.0,355.0,train
7,2015-05-09 23:32:43.893,14,2015-05-09 16:32:44.052,64,53,0,2015-05-09 23:32:44.101,2015-05-09 23:32:44.101+00,blink,512.0,46.244140625,24.632156416567035,-22.0,108.0,48.0,6.0,86.44999999999999,46.603515625,0.0,2619.0,5913.0,3369.0,4769.0,2076.0,12083.0,4294.0,3425.0,train
3,2015-05-09 23:32:44.044,14853,2015-05-09 16:32:29.266,41,54,0,2015-05-09 23:32:14.519,2015-05-09 23:32:14.519+00,blink,512.0,34.4453125,166.62891774247154,-284.0,457.0,43.5,-219.45,352.4999999999999,139.17578125,0.0,176126.0,161496.0,10014.0,5497.0,10030.0,9736.0,2717.0,1868.0,test
4,2015-05-09 23:32:44.097,7694,2015-05-09 19:32:36.638,38,38,0,2015-05-09 23:32:29.006,2015-05-09 23:32:29.006+00,blink,512.0,66.619140625,157.28818055725444,-515.0,720.0,69.0,-191.05,299.74999999999983,116.482421875,0.0,113316.0,262962.0,45194.0,47670.0,25578.0,35561.0,10343.0,4424.0,test
5,2015-05-09 23:32:44.106,1025,2015-05-09 16:32:43.112,60,44,0,2015-05-09 23:32:42.148,2015-05-09 23:32:42.148+00,blink,512.0,49.66796875,53.51163634200531,-57.0,262.0,40.0,-23.45,147.45,54.82421875,0.0,80972.0,13123.0,3747.0,6346.0,3629.0,1673.0,3675.0,3602.0,test
1,2015-05-09 23:32:44.160,13405,2015-05-09 16:32:30.909,63,41,0,2015-05-09 23:32:17.560,2015-05-09 23:32:17.56+00,blink,512.0,45.478515625,37.17084090280486,-54.0,147.0,52.0,-17.0,105.0,49.466796875,0.0,47208.0,75532.0,15722.0,13123.0,5633.0,8165.0,3762.0,1705.0,val
13,2015-05-09 23:32:44.285,-294,2015-05-09 16:32:44.804,77,44,0,2015-05-09 23:32:45.163,2015-05-09 23:32:45.163+00,blink,512.0,72.427734375,237.75835999272337,-1006.0,621.0,120.5,-392.45,425.45,202.822265625,0.0,2142869.0,149074.0,18238.0,18243.0,9338.0,86579.0,46327.0,19579.0,train
3,2015-05-09 23:32:44.347,14853,2015-05-09 16:32:29.755,30,50,0,2015-05-09 23:32:15.063,2015-05-09 23:32:15.063+00,blink,512.0,34.732421875,86.20866697335032,-253.0,322.0,44.0,-158.8,117.45,70.501953125,0.0,950767.0,76433.0,13384.0,21090.0,6715.0,2363.0,1284.0,2148.0,test
14,2015-05-09 23:32:44.393,722,2015-05-09 16:32:43.706,38,69,0,2015-05-09 23:32:43.044,2015-05-09 23:32:43.044+00,blink,512.0,49.697265625,269.9253444103076,-820.0,761.0,61.0,-575.4,378.74999999999983,186.798828125,0.0,83967.0,14756.0,15525.0,12948.0,5667.0,21046.0,16560.0,9959.0,train
12,2015-05-09 23:32:44.466,1506,2015-05-09 16:32:43.066,51,60,0,2015-05-09 23:32:41.622,2015-05-09 23:32:41.622+00,blink,512.0,21.068359375,34.5349293125214,-90.0,129.0,21.0,-37.0,76.0,32.279296875,0.0,341537.0,44987.0,10295.0,2169.0,13828.0,9798.0,7173.0,9342.0,test
6,2015-05-09 23:32:44.497,"-1,561",2015-05-09 16:32:46.249,23,10,0,2015-05-09 23:32:47.868,2015-05-09 23:32:47.868+00,blink,512.0,52.767578125,115.75541076207637,-444.0,378.0,56.0,-133.59999999999997,250.0,93.173828125,0.0,149204.0,181377.0,28003.0,6099.0,5528.0,4550.0,2061.0,1449.0,train
2,2015-05-09 23:32:44.628,394,2015-05-09 16:32:44.415,54,74,0,2015-05-09 23:32:44.449,2015-05-09 23:32:44.449+00,blink,512.0,74.20703125,301.82988163957776,-709.0,929.0,114.0,-570.15,556.6999999999999,239.7109375,0.0,770526.0,132933.0,21566.0,37134.0,21228.0,28643.0,11033.0,7375.0,val
9,2015-05-09 23:32:44.654,10529,2015-05-09 16:32:34.333,29,54,0,2015-05-09 23:32:23.860,2015-05-09 23:32:23.86+00,blink,512.0,34.638671875,74.97674319488067,-193.0,275.0,33.5,-86.0,168.34999999999997,64.146484375,0.0,1554121.0,39533.0,24140.0,7800.0,11457.0,6692.0,7272.0,8966.0,train
8,2015-05-09 23:32:44.698,-39,2015-05-09 16:32:44.758,93,83,0,2015-05-09 23:32:44.861,2015-05-09 23:32:44.861+00,blink,512.0,44.177734375,323.06527139630305,-634.0,1314.0,54.0,-420.15,652.7499999999995,229.322265625,0.0,13884.0,5769.0,8625.0,1837.0,6221.0,22838.0,11360.0,13625.0,train
7,2015-05-09 23:32:44.807,14,2015-05-09 16:32:45.058,75,40,0,2015-05-09 23:32:45.109,2015-05-09 23:32:45.109+00,blink,512.0,46.462890625,256.7620543015348,-484.0,940.0,65.0,-414.25,523.45,199.384765625,0.0,10987.0,20261.0,3214.0,6655.0,2788.0,11103.0,3136.0,2577.0,train
10,2015-05-09 23:32:44.858,-15,2015-05-09 16:32:44.864,38,50,0,2015-05-09 23:32:44.947,2015-05-09 23:32:44.947+00,blink,512.0,150.75390625,684.4282128173605,-2048.0,1542.0,62.0,-1092.7,1424.45,463.1328125,0.009765625,157506.0,133306.0,174460.0,148051.0,159548.0,123273.0,69910.0,39121.0,train
11,2015-05-09 23:32:44.920,-168,2015-05-09 16:32:45.174,26,54,0,2015-05-09 23:32:45.396,2015-05-09 23:32:45.396+00,blink,512.0,46.017578125,124.51682273546224,-308.0,257.0,68.5,-205.6,214.45,113.087890625,0.0,806468.0,658872.0,106630.0,64091.0,40340.0,25354.0,15061.0,9816.0,val
15,2015-05-09 23:32:44.944,9268,2015-05-09 16:32:35.728,44,56,0,2015-05-09 23:32:26.522,2015-05-09 23:32:26.522+00,blink,512.0,78.298828125,44.45514943318388,-42.0,209.0,75.0,10.0,161.89999999999998,79.607421875,0.0,202656.0,21813.0,20794.0,9113.0,5866.0,10890.0,10374.0,4329.0,train
4,2015-05-09 23:32:45.007,7694,2015-05-09 19:32:37.583,35,50,0,2015-05-09 23:32:29.954,2015-05-09 23:32:29.954+00,blink,512.0,27.115234375,199.7289188322858,-518.0,722.0,55.0,-349.45,299.5999999999999,145.634765625,0.0,2973103.0,40386.0,37195.0,4240.0,5914.0,9620.0,3890.0,1496.0,test
5,2015-05-09 23:32:45.011,1025,2015-05-09 16:32:44.096,54,48,0,2015-05-09 23:32:43.131,2015-05-09 23:32:43.131+00,blink,512.0,35.30078125,57.00438030879424,-153.0,156.0,44.5,-89.9,114.45,56.19921875,0.0,20312.0,53908.0,19828.0,54405.0,12347.0,15920.0,11903.0,5174.0,test
1,2015-05-09 23:32:45.070,13405,2015-05-09 16:32:31.897,61,48,0,2015-05-09 23:32:18.548,2015-05-09 23:32:18.548+00,blink,512.0,68.201171875,90.42547301784884,-199.0,393.0,45.0,-26.45,280.1499999999999,76.740234375,0.0,36487.0,58637.0,38033.0,5686.0,7155.0,16090.0,2277.0,1582.0,val
14,2015-05-09 23:32:45.297,722,2015-05-09 16:32:44.692,51,67,0,2015-05-09 23:32:44.032,2015-05-09 23:32:44.032+00,blink,512.0,61.74609375,44.396495502080015,-51.0,208.0,59.5,-7.449999999999999,138.0,63.8046875,0.0,530841.0,167086.0,19609.0,29720.0,45707.0,36840.0,19729.0,6854.0,train
12,2015-05-09 23:32:45.370,1506,2015-05-09 16:32:44.041,63,60,0,2015-05-09 23:32:42.594,2015-05-09 23:32:42.594+00,blink,512.0,21.318359375,31.000727921830315,-126.0,112.0,21.0,-24.45,73.44999999999999,29.083984375,0.0,17617.0,19090.0,11892.0,3793.0,17963.0,11696.0,9199.0,9160.0,test
6,2015-05-09 23:32:45.400,"-1,561",2015-05-09 16:32:47.245,17,21,0,2015-05-09 23:32:48.866,2015-05-09 23:32:48.866+00,blink,512.0,40.470703125,274.6104327346161,-683.0,1043.0,70.0,-592.7,488.9,174.544921875,0.0,292554.0,26927.0,6834.0,6496.0,1869.0,1182.0,532.0,335.0,train
13,2015-05-09 23:32:45.504,-294,2015-05-09 16:32:45.821,51,35,0,2015-05-09 23:32:46.179,2015-05-09 23:32:46.179+00,blink,512.0,-0.333984375,138.41564365187287,-505.0,343.0,-3.0,-216.0,247.69999999999996,99.150390625,0.0,1186545.0,341793.0,62956.0,5555.0,13164.0,18185.0,11746.0,6623.0,train
3,2015-05-09 23:32:45.560,14853,2015-05-09 16:32:30.769,35,44,0,2015-05-09 23:32:16.065,2015-05-09 23:32:16.065+00,blink,512.0,41.685546875,80.82144639485969,-226.0,201.0,55.0,-158.15,140.69999999999993,76.451171875,0.0,81470.0,15563.0,4153.0,7326.0,11965.0,7671.0,2831.0,1643.0,test
9,2015-05-09 23:32:45.580,10529,2015-05-09 16:32:35.327,34,57,0,2015-05-09 23:32:24.868,2015-05-09 23:32:24.868+00,blink,512.0,33.70703125,70.25350378672599,-248.0,205.0,38.5,-85.0,145.45,63.90625,0.0,2102423.0,937155.0,96422.0,87197.0,42532.0,48796.0,36112.0,30923.0,train
8,2015-05-09 23:32:45.609,-39,2015-05-09 16:32:45.742,91,90,0,2015-05-09 23:32:45.844,2015-05-09 23:32:45.844+00,blink,512.0,45.69921875,216.8195519882597,-348.0,914.0,37.0,-242.45,561.6499999999999,138.1640625,0.0,701748.0,51032.0,24760.0,6768.0,3128.0,8376.0,4160.0,3705.0,train
2,2015-05-09 23:32:45.666,394,2015-05-09 16:32:45.432,41,61,0,2015-05-09 23:32:45.469,2015-05-09 23:32:45.469+00,blink,512.0,37.859375,166.84600564475429,-563.0,288.0,64.0,-403.25,229.0,121.796875,0.0,109912.0,40206.0,1583.0,4161.0,1900.0,2756.0,753.0,556.0,val
10,2015-05-09 23:32:45.770,-18,2015-05-09 16:32:45.870,38,50,26,2015-05-09 23:32:45.955,2015-05-09 23:32:45.955+00,blink,512.0,49.423828125,737.8019072583747,-2048.0,1563.0,61.0,-1570.75,1159.9,514.365234375,0.01953125,1809954.0,111466.0,15756.0,13322.0,14402.0,48694.0,29182.0,32443.0,train
11,2015-05-09 23:32:45.821,-168,2015-05-09 16:32:46.177,23,57,0,2015-05-09 23:32:46.406,2015-05-09 23:32:46.406+00,blink,512.0,29.26953125,258.1036189869396,-518.0,771.0,38.0,-407.7,451.45,202.0234375,0.0,2175870.0,108421.0,52004.0,21301.0,33384.0,18440.0,5083.0,7756.0,val
15,2015-05-09 23:32:45.856,9268,2015-05-09 16:32:36.714,50,48,0,2015-05-09 23:32:27.513,2015-05-09 23:32:27.513+00,blink,512.0,43.34765625,31.593305424279933,-28.0,124.0,42.5,-9.0,93.0,45.48046875,0.0,35174.0,18965.0,388.0,4954.0,4143.0,2637.0,1417.0,1354.0,train
5,2015-05-09 23:32:45.913,1022,2015-05-09 16:32:45.096,60,60,0,2015-05-09 23:32:44.144,2015-05-09 23:32:44.144+00,blink,512.0,50.2890625,51.948953662428025,-66.0,315.0,43.0,-14.799999999999995,124.69999999999992,53.81640625,0.0,208269.0,33256.0,9113.0,16610.0,8913.0,10268.0,9861.0,4650.0,test
7,2015-05-09 23:32:46.015,14,2015-05-09 16:32:46.054,56,41,0,2015-05-09 23:32:46.104,2015-05-09 23:32:46.104+00,blink,512.0,46.3203125,221.9625860080981,-514.0,988.0,62.5,-399.8,410.0,154.04296875,0.0,165339.0,52266.0,14478.0,4027.0,3752.0,1873.0,1365.0,1268.0,train
14,2015-05-09 23:32:46.202,722,2015-05-09 16:32:45.722,53,63,0,2015-05-09 23:32:45.060,2015-05-09 23:32:45.06+00,blink,512.0,73.009765625,460.3766099092216,-1307.0,858.0,100.5,-950.5,764.45,336.732421875,0.0,70427.0,17823.0,7945.0,31122.0,37705.0,5754.0,12771.0,12930.0,train
4,2015-05-09 23:32:46.222,7694,2015-05-09 19:32:38.586,35,48,0,2015-05-09 23:32:30.956,2015-05-09 23:32:30.956+00,blink,512.0,50.71875,203.6566575874393,-414.0,614.0,64.5,-296.45,472.1499999999999,157.85546875,0.0,1226040.0,107085.0,12272.0,18370.0,14806.0,6877.0,5612.0,2155.0,test
12,2015-05-09 23:32:46.276,1506,2015-05-09 16:32:45.037,67,44,0,2015-05-09 23:32:43.594,2015-05-09 23:32:43.594+00,blink,512.0,26.912109375,87.89590172962012,-248.0,258.0,38.0,-168.45,186.74999999999983,69.916015625,0.0,419293.0,35080.0,7048.0,7258.0,8427.0,16850.0,6767.0,5012.0,test
1,2015-05-09 23:32:46.281,13404,2015-05-09 16:32:32.883,69,57,0,2015-05-09 23:32:19.533,2015-05-09 23:32:19.533+00,blink,512.0,24.701171875,116.6473993703962,-359.0,237.0,51.0,-280.15,154.0,89.533203125,0.0,87627.0,33400.0,36765.0,29905.0,23257.0,29530.0,3377.0,3565.0,val
13,2015-05-09 23:32:46.415,-294,2015-05-09 16:32:46.820,51,34,0,2015-05-09 23:32:47.544,2015-05-09 23:32:47.544+00,blink,512.0,46.693359375,146.02282608260978,-213.0,583.0,36.0,-167.45,381.25,101.435546875,0.0,157258.0,346682.0,96516.0,36627.0,35758.0,55021.0,37213.0,18964.0,train
3,2015-05-09 23:32:46.466,14853,2015-05-09 16:32:31.867,37,38,0,2015-05-09 23:32:17.169,2015-05-09 23:32:17.169+00,blink,512.0,42.181640625,165.65090662612852,-620.0,517.0,56.5,-198.0,360.45,116.794921875,0.0,218347.0,26873.0,8971.0,9757.0,5130.0,2916.0,1001.0,888.0,test
8,2015-05-09 23:32:46.515,-39,2015-05-09 16:32:46.766,81,78,0,2015-05-09 23:32:46.871,2015-05-09 23:32:46.871+00,blink,512.0,42.189453125,168.63896012825276,-473.0,336.0,74.0,-276.25,281.0,142.904296875,0.0,193771.0,6941.0,1641.0,1622.0,1415.0,2232.0,705.0,1157.0,train
2,2015-05-09 23:32:46.579,394,2015-05-09 16:32:46.434,35,60,0,2015-05-09 23:32:46.470,2015-05-09 23:32:46.47+00,blink,512.0,46.603515625,211.66444420536337,-603.0,726.0,67.0,-457.7,406.45,142.197265625,0.0,1814366.0,54601.0,19595.0,11871.0,6092.0,5287.0,1417.0,1093.0,val
6,2015-05-09 23:32:46.598,"-1,561",2015-05-09 16:32:48.242,13,26,0,2015-05-09 23:32:49.861,2015-05-09 23:32:49.861+00,blink,512.0,7.87890625,265.53347133422506,-700.0,887.0,34.0,-543.8,494.3499999999997,163.6875,0.0,110853.0,64457.0,8976.0,25569.0,8906.0,5611.0,3333.0,1277.0,train
10,2015-05-09 23:32:46.684,-18,2015-05-09 16:32:46.844,38,50,26,2015-05-09 23:32:46.926,2015-05-09 23:32:46.926+00,blink,512.0,-267.24609375,402.1510108548979,-2048.0,200.0,-172.0,-1277.6,27.44999999999999,281.4453125,0.0078125,1419607.0,20988.0,26859.0,14963.0,12580.0,12577.0,11175.0,7566.0,train
9,2015-05-09 23:32:46.802,10529,2015-05-09 16:32:36.333,34,64,0,2015-05-09 23:32:25.859,2015-05-09 23:32:25.859+00,blink,512.0,32.83984375,58.49106614454541,-180.0,198.0,33.0,-67.0,125.69999999999992,53.57421875,0.0,117873.0,14673.0,15999.0,1284.0,1840.0,4392.0,2162.0,2623.0,train
7,2015-05-09 23:32:46.928,15,2015-05-09 16:32:47.046,56,43,0,2015-05-09 23:32:47.093,2015-05-09 23:32:47.093+00,blink,512.0,51.6640625,173.90705704411795,-452.0,801.0,52.0,-348.45,305.84999999999985,109.95703125,0.0,324717.0,213637.0,11371.0,44992.0,12520.0,14884.0,9194.0,5727.0,train
11,2015-05-09 23:32:47.019,-168,2015-05-09 16:32:47.188,11,54,0,2015-05-09 23:32:47.411,2015-05-09 23:32:47.411+00,blink,512.0,51.46484375,188.58522074327053,-441.0,451.0,92.0,-339.35,341.0,165.55859375,0.0,1539408.0,382169.0,141076.0,83683.0,11053.0,37404.0,7839.0,11603.0,val
15,2015-05-09 23:32:47.095,9600,2015-05-09 16:32:37.728,69,53,0,2015-05-09 23:32:28.528,2015-05-09 23:32:28.528+00,blink,512.0,38.20703125,63.47671286039884,-137.0,316.0,33.5,-49.0,133.0,53.97265625,0.0,52817.0,9232.0,5129.0,3082.0,10547.0,6834.0,13398.0,3222.0,train
5,2015-05-09 23:32:47.120,1022,2015-05-09 16:32:46.098,44,67,0,2015-05-09 23:32:45.136,2015-05-09 23:32:45.136+00,blink,512.0,32.75390625,57.82062429718492,-157.0,153.0,43.5,-90.7,112.0,57.06640625,0.0,1950.0,42586.0,10426.0,35819.0,8888.0,4959.0,11569.0,4177.0,test
4,2015-05-09 23:32:47.133,7693,2015-05-09 19:32:39.582,34,35,0,2015-05-09 23:32:31.951,2015-05-09 23:32:31.951+00,blink,512.0,65.25390625,53.4578724358369,-130.0,195.0,67.0,-26.0,147.89999999999998,73.66796875,0.0,768072.0,725064.0,25832.0,14964.0,75974.0,34665.0,39146.0,20559.0,test
1,2015-05-09 23:32:47.190,13404,2015-05-09 16:32:33.889,60,77,0,2015-05-09 23:32:20.539,2015-05-09 23:32:20.539+00,blink,512.0,48.912109375,29.979193465852894,-24.0,121.0,51.0,1.0,98.45,49.794921875,0.0,1451781.0,16143.0,15858.0,3859.0,7078.0,2180.0,1074.0,535.0,val
3,2015-05-09 23:32:47.372,14852,2015-05-09 16:32:32.513,35,43,0,2015-05-09 23:32:17.769,2015-05-09 23:32:17.769+00,blink,512.0,38.685546875,240.83400165592727,-771.0,561.0,99.5,-436.7,313.0,196.314453125,0.0,773331.0,242135.0,25672.0,16530.0,13498.0,13846.0,4462.0,4095.0,test
